"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Title 2","Title 2 Length","Title 2 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Description 2","Meta Description 2 Length","Meta Description 2 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","Meta Robots 2","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","URL Encoded Address","Crawl Timestamp"
"https://www.rnwmultimedia.edu.in/assets/img/photos/infra_6.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","1096289","1096289","1096289","426.939","","0","","","","","0.000","1","3","","8","8","0","2.220","0","0","0","0","0","0","","","","","","0.613","Thu, 25 Jan 2024 12:13:04 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/assets/img/photos/infra_6.jpg","2025-05-07 18:32:15"
"https://www.rnwmultimedia.edu.in/assets/img/course/5.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","1554","1554","1554","0.605","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.697","Tue, 08 Nov 2022 11:21:52 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/assets/img/course/5.png","2025-05-07 18:32:15"
"https://www.rnwmultimedia.edu.in/python-training-surat.php","text/html; charset=UTF-8","200","OK","Indexable","","Python course in Surat | No1 Python training classes in surat","61","533","","0","0","Attend the advanced python classes in Surat and get a government approved certificate. We provide complete job assurance during and after python training in Surat","162","1021","","0","0","","0","Python Training in Surat","24","","0","","0","","0","index","","","","https://www.rnwmultimedia.edu.in/python-training-surat.php","","","","","","117168","18300","18300","7.127","","2270","462","4.913","76.401","Fairly Easy","12.981","1","0","","430","144","0","40.000","132","85","0","15","13","0","","","","","6ab2a92a12bdbded76886ca1c8655ea9","1.072","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/python-training-surat.php","2025-05-07 18:32:15"
"https://www.rnwmultimedia.edu.in/davinci-resolve-course.php","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","Davinci Resolve Course","22","207","","0","0","","0","0","","0","0","","0","DaVinci Resolve Course","22","","0","Job Support","11","On average, Video Editors earn up to 10 Lakhs annually","54","noindex","","","","","","","","","","89358","14485","14485","5.641","","760","163","4.663","63.737","Normal","7.962","1","0","","62","61","0","16.940","123","84","0","13","11","0","","","","","6e950d7aef522a106a4a320e6b4ba6a","1.354","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/davinci-resolve-course.php","2025-05-07 18:32:15"
"https://www.rnwmultimedia.edu.in/assets/img/photos/infra_4.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","683865","683865","683865","266.324","","0","","","","","0.000","1","3","","8","8","0","2.220","0","0","0","0","0","0","","","","","","0.822","Thu, 25 Jan 2024 12:13:03 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/assets/img/photos/infra_4.jpg","2025-05-07 18:32:16"
"https://www.rnwmultimedia.edu.in/game-development-course-surat.php","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","141","139","0","38.610","0","0","0","0","0","0","","","","","","","","","","","","None","","https://www.rnwmultimedia.edu.in/game-development-course-surat.php","2025-05-07 18:32:17"
"https://www.rnwmultimedia.edu.in/assets/img/course/3.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","1895","1895","1895","0.738","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.930","Tue, 08 Nov 2022 11:21:52 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/assets/img/course/3.png","2025-05-07 18:32:16"
"https://www.rnwmultimedia.edu.in/images/android-development.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","66733","66733","66733","25.988","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.613","Fri, 23 Sep 2022 06:19:04 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/images/android-development.jpg","2025-05-07 18:32:17"
"https://www.rnwmultimedia.edu.in/assets/img/course/hacker.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","21807","21807","21807","8.493","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.663","Tue, 08 Nov 2022 11:21:52 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/assets/img/course/hacker.png","2025-05-07 18:32:17"
"https://www.rnwmultimedia.edu.in/game-design-development-course-surat.php","text/html; charset=UTF-8","200","OK","Indexable","","No#1 Game Design & Development Course Institute in Surat","56","530","","0","0","Best game design and game development coaching class in Surat. Learn how to make computer games for android, iOS and windows. ✓practical ✓low fees ✓placement","157","1028","","0","0","","0","Game Design Development Course in surat","39","","0","About Game Design Development Course","36","Our Student Work","16","index","","","","https://www.rnwmultimedia.edu.in/game-design-development-course-surat.php","","","","","","76643","14635","14635","5.699","","838","157","5.338","76.839","Fairly Easy","9.474","1","0","","224","141","0","39.170","129","88","0","14","12","0","","","","","e31315f4c6614712a98d954f0e25c505","1.452","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/game-design-development-course-surat.php","2025-05-07 18:32:16"
"https://www.rnwmultimedia.edu.in/js/ajax-inq.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","1054","1054","1054","0.410","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.659","Thu, 09 Jan 2025 13:18:41 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/js/ajax-inq.js","2025-05-07 18:32:17"
"https://www.rnwmultimedia.edu.in/images/ai.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","170989","170989","170989","66.590","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.660","Wed, 18 Oct 2023 06:10:46 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/images/ai.jpg","2025-05-07 18:32:17"
"https://www.rnwmultimedia.edu.in/assets/img/student/jenika-maniya.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","18346","18346","18346","7.145","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.802","Tue, 08 Nov 2022 11:22:52 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/assets/img/student/jenika-maniya.jpg","2025-05-07 18:32:18"
"https://www.rnwmultimedia.edu.in/images/swachh-india-min.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","4413","4413","4413","1.719","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.793","Wed, 26 Apr 2023 07:19:39 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/images/swachh-india-min.png","2025-05-07 18:32:18"
"https://www.rnwmultimedia.edu.in/js/jquery.fancybox.min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","22013","22013","22013","8.573","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.764","Fri, 23 Sep 2022 06:19:34 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/js/jquery.fancybox.min.js","2025-05-07 18:32:18"
"https://www.rnwmultimedia.edu.in/new_panel/uploads/city_image-1689422869872-961501515.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","206670","206670","206670","80.486","","0","","","","","0.000","1","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.727","Sat, 15 Jul 2023 12:07:49 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/new_panel/uploads/city_image-1689422869872-961501515.png","2025-05-07 18:32:18"
"https://www.rnwmultimedia.edu.in/project-training-surat.php","text/html; charset=UTF-8","200","OK","Indexable","","Live Project Training Surat: Final year BCA MCA BTech MSC IT","60","551","","0","0","Best IT company in Surat for final college academic project. Live project training is given to student of BCA MCA Btech MSC IT and other stream","143","889","","0","0","","0","Project Training surat","22","","0","About Project Training","22","Bca,Mca,Bsc & Msc it Project Training in surat","46","index","","","","https://www.rnwmultimedia.edu.in/project-training-surat.php","","","","","","62752","11858","11858","4.618","","550","79","6.962","91.634","Very Easy","8.454","1","0","","281","140","0","38.890","125","84","0","14","12","0","","","","","b4990f62923859990b4f5f154fb01061","1.068","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/project-training-surat.php","2025-05-07 18:32:18"
"https://www.rnwmultimedia.edu.in/adobe-photoshop-training-course-surat.php","text/html; charset=UTF-8","200","OK","Indexable","","Adobe Photoshop Training in Surat | Photoshop Course in Surat","61","562","","0","0","Want to enroll for Adobe Photoshop Training in Surat? Checkout Our Photoshop training course conducted by experts with all versions of photo editor tools.","154","967","","0","0","","0","Adobe Photoshop Training in Surat","33","","0","About Adobe Photoshop Course","28","Photoshop Course Module","23","index,follow","","","","https://www.rnwmultimedia.edu.in/adobe-photoshop-training-course-surat.php","","","","","","66073","11196","11196","4.360","","540","111","4.865","75.780","Fairly Easy","8.341","1","0","","151","148","0","41.110","135","93","0","13","11","0","","","","","116419ac961f4446cd93557f9fd86279","1.114","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/adobe-photoshop-training-course-surat.php","2025-05-07 18:32:18"
"https://www.rnwmultimedia.edu.in/diploma-in-practical-accounting&taxation.php","text/html; charset=UTF-8","200","OK","Indexable","","Diploma in Accounting & Taxation Course in Surat | 2024 Admission","65","599","","0","0","Learn diploma in business accounting & taxation course in Surat from rednwhite. Advanced modules for freshers with practical training and low course fees with staff support for accounting & taxation course in Surat","214","1333","","0","0","","0","Diploma in Practical Accounting & Taxation (DPAT)","49","","0","About Diploma in Practical Accounting & Taxation","48","","0","index","","","","https://www.rnwmultimedia.edu.in/diploma-in-practical-accounting&taxation.php","","","","","","63601","11657","11657","4.540","","416","80","5.200","85.639","Easy","7.239","1","0","","65","62","0","17.220","127","84","0","14","12","0","","","","","e291ae55d5dfceff78692184a9637f29","1.139","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/diploma-in-practical-accounting&taxation.php","2025-05-07 18:32:18"
"https://www.rnwmultimedia.edu.in/images/certificate.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","15179","15179","15179","5.911","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.801","Fri, 23 Sep 2022 06:19:22 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/images/certificate.png","2025-05-07 18:32:20"
"https://www.rnwmultimedia.edu.in/bharuch/contact.php","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Contact Us: Red and White Institute Phone number & Address Details","66","609","","0","0","Check out the address for all the branches of Red and White Institute. Address Details, Email, Live Chat and Phone Number. Call 9331313198","138","873","","0","0","","0","Contact Us","10","","0","","0","","0","nofollow","index, nofollow","","","https://www.rnwmultimedia.edu.in/contact.php","","","","","","70492","11127","11127","4.333","","108","46","2.348","79.902","Fairly Easy","3.628","1","1","","30","15","0","4.170","119","78","0","13","11","0","","","","","684526e452bd9eaec765a0633d929216","1.443","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/bharuch/contact.php","2025-05-07 18:32:19"
"https://www.rnwmultimedia.edu.in/2-year-animation.php","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","Animation","9","91","","0","0","","0","0","","0","0","","0","","0","","0","About 2-Year Animation Course","29","Included Subjects in 2-Year Animation Course","44","noindex","","","","","","","","","","86673","14277","14277","5.560","","806","158","5.101","73.918","Fairly Easy","8.290","1","0","","340","139","0","38.610","126","87","0","13","11","0","","","","","77fc8ca188507b503e6728b569e785ab","1.447","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/2-year-animation.php","2025-05-07 18:32:19"
"https://www.rnwmultimedia.edu.in/ahmedabad/","text/html; charset=UTF-8","200","OK","Indexable","","Rnwmultimedia: Computer Classes & Multimedia Training institute in Ahmedabad","76","719","","0","0","RnwMultimedia is a Best Computer Institute in Ahmedabad and Top Computer Classes in Ahmedabad. Learn all programming and Internet things like Graphic design, Web design, Android Training, Java, C++, Wordpress and all type of IT Courses Training In Ahmedabad By Rnw.","265","1715","","0","0","","0","","0","","0","Mr. Alok Kumar","14","Mr. Piyush Jinjala","18","index","","","","https://www.rnwmultimedia.edu.in/ahmedabad/","","","","","","104768","15042","15042","5.858","","419","126","3.325","75.651","Fairly Easy","4.344","1","1","","350","245","0","68.060","133","79","0","19","17","0","","","","","73d640fdf01dca9183a6f372bf73754c","1.282","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/ahmedabad/","2025-05-07 18:32:20"
"https://www.rnwmultimedia.edu.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.727","","","","","","1.1","","https://www.rnwmultimedia.edu.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js","2025-05-07 18:32:21"
"https://www.rnwmultimedia.edu.in/angular-js-training-surat.php","text/html; charset=UTF-8","200","OK","Indexable","","Angular JS Course Surat: Advance Angular JS Training Institute","62","562","","0","0","Angular JS Certified Course Institute located in Surat City. Apply online for 2024 Module based ✔Classes ✔Coaching ✔Placement ✔Experience Faculty","145","915","","0","0","","0","Angular JS Training in Surat","28","","0","About Angular JS Course","23","","0","index","","","","https://www.rnwmultimedia.edu.in/angular-js-training-surat.php","","","","","","64994","11562","11562","4.503","","338","82","4.122","78.755","Fairly Easy","6.662","1","0","","148","142","0","39.440","136","92","0","13","11","0","","","","","4c285190f5b8165041e8ac79367fa81c","1.011","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/angular-js-training-surat.php","2025-05-07 18:32:20"
"https://www.rnwmultimedia.edu.in/react-js-training-surat.php","text/html; charset=UTF-8","200","OK","Indexable","","React Js Training in Surat | React JsCourse Institute Surat","59","511","","0","0","Get Best React JS Course Training in Surat with Fully computerized class.*Real Time Project Training *Hands On Training *Flexible Class Timings","143","899","","0","0","","0","ReactJs Course Training in Surat","32","","0","About ReactJs Course","20","","0","index","","","","https://www.rnwmultimedia.edu.in/react-js-training-surat.php","","","","","","69762","12521","12521","4.876","","712","172","4.140","83.338","Easy","9.056","1","0","","148","143","0","39.720","128","85","0","13","11","0","","","","","63bc2f9232fa6ffe8c062c12bc0f8cc0","1.087","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/react-js-training-surat.php","2025-05-07 18:32:21"
"https://www.rnwmultimedia.edu.in/navsari/","text/html; charset=UTF-8","200","OK","Indexable","","Best Multimedia & Computer Course Training institute in Navsari","63","569","","0","0","Red and white multimedia education in Navsari provides basic to advance computer classes in Navsari. Computer training institute in Navsari with range of IT information technology course","186","1168","","0","0","","0","Best Multimedia & Computer IT Training institute in Navsari.","60","","0","Mr. Alok Kumar","14","Mr. Piyush Jinjala","18","","","","","https://www.rnwmultimedia.edu.in/navsari/","","","","","","112420","15729","15729","6.126","","500","138","3.623","66.613","Normal","4.535","1","1","","259","244","0","67.780","137","86","0","18","16","0","","","","","fbc0c07d3a0a041fc1fbe1f6df6a05ba","1.067","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/navsari/","2025-05-07 18:32:21"
"https://www.rnwmultimedia.edu.in/assets/img/photos/infra_2.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","1425442","1425442","1425442","555.124","","0","","","","","0.000","1","3","","8","8","0","2.220","0","0","0","0","0","0","","","","","","0.725","Thu, 25 Jan 2024 12:13:03 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/assets/img/photos/infra_2.jpg","2025-05-07 18:32:21"
"https://www.rnwmultimedia.edu.in/images/game-design.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","142063","142063","142063","55.325","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.703","Fri, 23 Sep 2022 06:19:24 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/images/game-design.jpg","2025-05-07 18:32:21"
"https://www.rnwmultimedia.edu.in/images/flutter-development.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","75225","75225","75225","29.296","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.721","Fri, 23 Sep 2022 06:19:24 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/images/flutter-development.jpg","2025-05-07 18:32:22"
"https://www.rnwmultimedia.edu.in/anand/","text/html; charset=UTF-8","200","OK","Indexable","","Best Multimedia & Computer Course Training institute in Anand","61","561","","0","0","Red and white multimedia education in Anand provides basic to advance computer classes in Anand. Computer training institute in Anand with range of IT information technology course","180","1150","","0","0","","0","Best Multimedia & Computer IT Training institute in Anand.","58","","0","Mr. Alok Kumar","14","Mr. Piyush Jinjala","18","","","","","https://www.rnwmultimedia.edu.in/anand/","","","","","","112315","15741","15741","6.130","","500","138","3.623","67.121","Normal","4.557","1","1","","259","245","0","68.060","138","87","0","18","16","0","","","","","bbd97df6275f4647c9d835997093e4ec","1.491","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/anand/","2025-05-07 18:32:21"
"https://www.rnwmultimedia.edu.in/web-development-course-surat.php","text/html; charset=UTF-8","200","OK","Indexable","","Software development & Web development courses in surat: Certified","66","614","","0","0","Leading Web development and software development training institute in Surat. We cover up the latest web technologies that are in demand in the industry.","153","963","","0","0","","0","","0","","0","8 Months Web Development Course","31","About Web Development Course","28","index","","","","https://www.rnwmultimedia.edu.in/web-development-course-surat.php","","","","","","90122","14882","14882","5.796","","711","132","5.386","71.315","Fairly Easy","7.316","1","0","","308","146","0","40.560","125","85","0","15","12","0","","","","","e2e42d1bb11ee484b38a708cea757a31","1.130","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/web-development-course-surat.php","2025-05-07 18:32:22"
"https://www.rnwmultimedia.edu.in/java-training-classes-in-surat.php","text/html; charset=UTF-8","200","OK","Indexable","","Best Java Training Institute in Surat | Advance Java Classes in Surat","69","601","","0","0","Most Trusted Java Training Insitute in Surat with 2024 advance course module. Best java classes in Surat with latest course module from basic to advance level training","167","1041","","0","0","","0","Java Training Classes in Surat","30","","0","About Java Course","17","","0","index","","","","https://www.rnwmultimedia.edu.in/java-training-classes-in-surat.php","","","","","","78520","13113","13113","5.107","","537","118","4.551","84.375","Easy","6.817","1","0","","293","146","0","40.560","138","92","0","13","11","0","","","","","a43909cd60ec2e548ed7f4e0a4dc2b74","1.484","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/java-training-classes-in-surat.php","2025-05-07 18:32:22"
"https://www.rnwmultimedia.edu.in/photo-editing-and-bollywood-movie-poster-designing.php","text/html; charset=UTF-8","200","OK","Indexable","","Photo Editing & Bollywood Movie Poster Designing in Surat [No#1 Institute]","74","663","Photo Editing & Bollywood Movie Poster Designing in Surat [No#1 Institute]","74","663","Learn poster designing in Surat with latest advanced tools. Learn Poster designing and bollywood movies poster designing course in Surat","136","857","Learn poster designing in Surat with latest advanced tools. Learn Poster designing and bollywood movies poster designing course in Surat","136","857","","0","Photo Editing & Bollywood Movie Poster Designing Course","55","","0","Job Support","11","On average, Graphic Designers earn up to 9 Lakhs annually","57","index","index","","","https://www.rnwmultimedia.edu.in/photo-editing-and-bollywood-movie-poster-designing.php","","","","","","81614","13932","13932","5.426","","561","96","5.844","80.111","Easy","6.908","1","0","","147","143","0","39.720","123","84","0","13","11","0","","","","","8718eb82f37293f0a3a99a61fd1f393d","1.253","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/photo-editing-and-bollywood-movie-poster-designing.php","2025-05-07 18:32:22"
"https://www.rnwmultimedia.edu.in/video-editing-training.php","text/html; charset=UTF-8","200","OK","Indexable","","Video Editing Course in Surat: Best Video editing classes & institute in Surat","78","666","","0","0","Professional video editing training insitute in Surat. Learn how to edit any videos by providing animation effects. ✓Best ✓Coaching ✓Classes","140","856","","0","0","","0","5 Months Video Editing Course","29","","0","Whether you are a working professional, entrepreneur or looking to switch career","80","Start your journey with our industry oriented Film Course","57","index","","","","https://www.rnwmultimedia.edu.in/video-editing-training.php","","","","","","77215","12798","12798","4.984","","355","73","4.863","78.216","Fairly Easy","5.903","1","0","","127","62","0","17.220","124","85","0","19","17","0","","","","","ac944996a5685b3c5353a249f486807e","1.349","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/video-editing-training.php","2025-05-07 18:32:23"
"https://www.rnwmultimedia.edu.in/ios-training-surat.php","text/html; charset=UTF-8","200","OK","Indexable","","Advanced IOS development course in Surat | Best IOS Training in Surat","69","624","","0","0","IOS Development Course in Surat from by no 1 Institute. Apply online for Best IOS Project Training Companyin Surat at Affordable Fees","133","832","","0","0","","0","ios development course in surat","31","","0","About iOS Course","16","","0","index","","","","https://www.rnwmultimedia.edu.in/ios-training-surat.php","","","","","","82757","14944","14944","5.820","","1261","266","4.741","80.121","Easy","11.566","1","0","","509","143","0","39.720","130","84","0","14","12","0","","","","","4a7113c995f82408ff18ad4f6e47273a","1.176","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/ios-training-surat.php","2025-05-07 18:32:23"
"https://www.rnwmultimedia.edu.in/assets/img/student/romil-dhaduk.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","18222","18222","18222","7.096","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.645","Tue, 08 Nov 2022 11:22:54 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/assets/img/student/romil-dhaduk.jpg","2025-05-07 18:32:24"
"https://www.rnwmultimedia.edu.in/images/c-and-c++.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","14210","14210","14210","5.534","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.667","Fri, 23 Sep 2022 06:19:22 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/images/c-and-c++.jpg","2025-05-07 18:32:24"
"https://www.rnwmultimedia.edu.in/images/webdesign.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","93453","93453","93453","36.394","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.643","Fri, 23 Sep 2022 06:19:32 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/images/webdesign.jpg","2025-05-07 18:32:24"
"https://www.rnwmultimedia.edu.in/blog/","text/html; charset=UTF-8","200","OK","Indexable","","RnW","3","41","","0","0","RnW","3","29","","0","0","RED & WHITE","11","","0","","0","Career Courses","14","Our Events","10","","","","","https://www.rnwmultimedia.edu.in/blog/","","","","","","25316","4395","4395","1.712","","316","82","3.854","72.008","Fairly Easy","8.537","1","1","","131","131","0","36.390","29","29","0","0","0","0","","","","","46c7a4a797b3b2aaa493b831ff394bc0","2.183","","","","","","1.1","","https://www.rnwmultimedia.edu.in/blog/","2025-05-07 18:32:23"
"https://www.rnwmultimedia.edu.in/ita-cs-ethical-hacking-institute-surat.php","text/html; charset=UTF-8","200","OK","Indexable","","Ethical Hacking Cyber Security course in Surat with advance course Module","73","667","","0","0","Attend the best ethical hacking training institute in Surat at RednWhite Multimedia. Learn cyber security course in surat from leading experts with 5 years of experience.","170","1036","","0","0","","0","Why ITA-CS+?","12","","0","12 Months Ethical Hacking Course","32","Why ITA-CS+ in RNW?","19","index","index","","","https://www.rnwmultimedia.edu.in/ita-cs-ethical-hacking-institute-surat.php","","","","","","129967","18990","18990","7.395","","1392","237","5.873","56.227","Fairly Hard","9.116","1","0","","77","65","0","18.060","134","85","0","15","12","0","","","","","a069090f3bfa4711a758098064ae2f9c","1.041","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/ita-cs-ethical-hacking-institute-surat.php","2025-05-07 18:32:24"
"https://www.rnwmultimedia.edu.in/images/nodejs.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","815971","815971","815971","317.772","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.650","Fri, 23 Sep 2022 06:19:26 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/images/nodejs.png","2025-05-07 18:32:25"
"https://www.rnwmultimedia.edu.in/new_panel/uploads/city_image-1689570025417-692172.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","165711","165711","165711","64.534","","0","","","","","0.000","1","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.834","Mon, 17 Jul 2023 05:00:25 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/new_panel/uploads/city_image-1689570025417-692172.png","2025-05-07 18:32:25"
"https://www.rnwmultimedia.edu.in/new_panel/uploads/city_image-1706614514308-195078638.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","112972","112972","112972","43.996","","0","","","","","0.000","1","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.985","Tue, 30 Jan 2024 11:35:14 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/new_panel/uploads/city_image-1706614514308-195078638.jpg","2025-05-07 18:32:25"
