"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","URL Encoded Address","Crawl Timestamp"
"https://www.tops-int.com/kids","text/html; charset=UTF-8","200","OK","Indexable","","Explore Exciting Educational Activities for Kids","48","410","Discover a variety of exciting educational activities for kids at TOPS Technologies. Inspire creativity, enhance learning, and foster growth with fun, interactive experiences.","175","1048","","0","","0","","0","","0","","","","https://www.tops-int.com/kids","","","","","","163016","15689","15689","6.110","","92","24","3.833","52.135","Fairly Hard","4.686","1","0","","190","187","0","99.470","262","133","0","5","5","0","","","","","7cb4cf5efe448dbd607d8de132859fe4","0.256","","","","","en","1.1","","https://www.tops-int.com/kids","2025-05-26 13:16:00"
"https://www.tops-int.com/webinar/cybersecuritywebinar31stmay","text/html; charset=UTF-8","200","OK","Indexable","","Best IT Training &amp; Placement Company in India | Tops Technologies","69","598","","0","0","","0","Cyber Security Trends & Careers","31","","0","","0","","","","https://www.tops-int.com/webinar/cybersecuritywebinar31stmay","","","","","","154821","15914","15914","6.198","","242","54","4.481","44.273","Hard","5.416","1","1","","508","187","0","99.470","249","124","0","6","6","0","","","","","f8beea55452ee3462d58586ecfc40e38","0.281","","","","","en","1.1","","https://www.tops-int.com/webinar/cybersecuritywebinar31stmay","2025-05-26 13:16:00"
"https://www.tops-int.com/css/style.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.026","Fri, 10 Mar 2023 11:49:28 GMT","","","","","1.1","","https://www.tops-int.com/css/style.css","2025-05-26 13:16:01"
"https://www.tops-int.com/webinar/pythonwebinar27thmay","text/html; charset=UTF-8","200","OK","Indexable","","Best IT Training &amp; Placement Company in India | Tops Technologies","69","598","","0","0","","0","Learn Python with Django Framework in 60 Minutes","48","","0","","0","","","","https://www.tops-int.com/webinar/pythonwebinar27thmay","","","","","","154488","15909","15909","6.196","","201","43","4.674","67.404","Normal","5.174","1","1","","508","187","0","99.470","249","124","0","6","6","0","","","","","2a72e7e1a652d0ed8139aa728a5b2df5","0.335","","","","","en","1.1","","https://www.tops-int.com/webinar/pythonwebinar27thmay","2025-05-26 13:16:00"
"https://www.tops-int.com/success-stories","text/html; charset=UTF-8","200","OK","Indexable","","Success Stories | TOPS Technologies","35","331","","0","0","","0","🚀 TOPS Student Success Stories 🚀","34","Key Highlights","14","Join Our Free Upcoming Webinar","30","","","","https://www.tops-int.com/success-stories","","","","","","327950","26155","26155","10.186","","1886","572","3.297","60.619","Normal","6.147","1","0","","377","187","0","99.470","276","127","0","73","66","0","","","","","f67654a9d34c0db6f0d1652767cb5dd","0.379","","","","","en","1.1","","https://www.tops-int.com/success-stories","2025-05-26 13:16:01"
"https://www.tops-int.com/artificial-intelligence-course","text/html; charset=UTF-8","200","OK","Indexable","","Artificial Intelligence Course  - TOPS Technologies","51","439","✅ Artificial Intelligence Training Course taught by Exp Industry Professionals with 100% MNC Job & gov. certificate - Industry Tie up for Placements ⭐TOPS Technologies","167","1040","Artificial Intelligence Course, AI Certification Course , AI Training","69","Artificial Intelligence Course","30","Our Facts and Figures","21","Key Highlights","14","","","","https://www.tops-int.com/artificial-intelligence-course","","","","","","280910","34220","34220","13.327","","4598","827","5.560","54.568","Fairly Hard","13.138","1","0","","407","187","0","99.470","285","128","0","27","21","0","","","","","36f44843db685710e1bbf76b2f025bb6","0.834","","","","","en","1.1","","https://www.tops-int.com/artificial-intelligence-course","2025-05-26 13:16:01"
"https://www.tops-int.com/it-training-sg-road","text/html; charset=UTF-8","200","OK","Indexable","","IT Training Courses in Ahmedabad | Best Coding classes","54","499","Best IT Training Institute in SG Road Ahmedabad: Over 100k Students Trained and Placed. Offering 50+ Computer Courses, including Coding Classes, with 100% Placement Assistance.","176","1140","IT Training, Ahmedabad, SG Road, Python","39","Best IT training institute in SG Road Ahmedabad offers coding classes and courses with over 100k trained and placed students.","125","4 Location in Ahmedabad, 9 Location in Gujarat’s Top Cities","59","Life at TOPS, Ahmedabad (SG Road)","33","","","","https://www.tops-int.com/it-training-sg-road","","","","","","302992","29958","29958","11.667","","1723","492","3.502","67.862","Normal","5.922","1","0","","584","187","0","99.470","348","169","0","29","22","0","","","","","28b78d239fccafa1517c1cf469fcd7b8","0.918","","","","","en","1.1","","https://www.tops-int.com/it-training-sg-road","2025-05-26 13:16:01"
"https://www.tops-int.com/ios-live-project-training-course","text/html; charset=UTF-8","200","OK","Indexable","","iOS Live Project Training | iOS Realtime Project & Certification","64","542","Learn iOS and Implement on Live Project in iPhone with Unique Project Definitions from 3000+ IT companies. Complete iOS Project Training with 100% Job - ⭐TOPS Technologies","171","1098","Live Project Training in iOS, iOS Course","40","Live Project Training in iOS","28","Our Facts and Figures","21","Key Highlights","14","","","","https://www.tops-int.com/ios-live-project-training-course","","","","","","254968","26282","26282","10.235","","1477","398","3.711","66.460","Normal","6.335","1","0","","409","187","0","99.470","277","123","0","31","25","0","","","","","812e6a445d580bd253a58ec712c9f7dd","0.857","","","","","en","1.1","","https://www.tops-int.com/ios-live-project-training-course","2025-05-26 13:16:01"
"https://www.tops-int.com/webinar/fullstackwebinar31stmay","text/html; charset=UTF-8","200","OK","Indexable","","Best IT Training &amp; Placement Company in India | Tops Technologies","69","598","","0","0","","0","All About Full Stack Development","32","","0","","0","","","","https://www.tops-int.com/webinar/fullstackwebinar31stmay","","","","","","155572","16077","16077","6.261","","282","60","4.700","78.765","Fairly Easy","5.430","1","1","","508","187","0","99.470","249","124","0","6","6","0","","","","","5e317af6e3bc4b859102444473a7d9f8","0.269","","","","","en","1.1","","https://www.tops-int.com/webinar/fullstackwebinar31stmay","2025-05-26 13:16:02"
"https://www.tops-int.com/fullstack-training-course","text/html; charset=UTF-8","200","OK","Indexable","","Full Stack Development Course - TOPS Technologies","49","467","Looking for Full Stack Development Course? ⭐TOPS offers ✅ Full Stack Developer Course with Job Assistance & Live Project-based Learning- FREE Demo Available","156","1001","Full Stack Development Course","29","Full Stack Development Course","29","Our Facts and Figures","21","Key Highlights","14","","","","https://www.tops-int.com/fullstack-training-course","","","","","","312482","39927","39927","15.549","","5920","1042","5.681","66.280","Normal","13.971","1","0","","388","187","0","99.470","282","132","0","25","19","0","","","","","1ec1e0cf8c9f85fa9e46529834e9a1e5","0.511","","","","","en","1.1","","https://www.tops-int.com/fullstack-training-course","2025-05-26 13:16:02"
"https://www.tops-int.com/live-project-training-web-designing","text/html; charset=UTF-8","200","OK","Indexable","","Web Designing Live Project Training  |TOPS Technologies","55","504","Live Web Designing Project Training - ✅ Web & Graphic Designing Projects - 100% Job Placement Assistance on Project Completion with Govt Certificate ⭐TOPS Technologies","167","1073","Web Designing Live Project Training, Web Design Live Training","61","Live Project Training in Web Designing","38","Our Facts and Figures","21","Key Highlights","14","","","","https://www.tops-int.com/live-project-training-web-designing","","","","","","249545","25082","25082","9.768","","1381","391","3.532","83.977","Easy","5.932","1","0","","405","187","0","99.470","277","123","0","26","20","0","","","","","e4eeca5d1cdd17ddc561cf3c789ec476","0.690","","","","","en","1.1","","https://www.tops-int.com/live-project-training-web-designing","2025-05-26 13:16:03"
"https://www.tops-int.com/it-training-nagpur","text/html; charset=UTF-8","200","OK","Indexable","","IT Training Courses in Nagpur Maharashtra | 100% Placement","58","543","Best IT & Software Training Institute of Nagpur Maharashtra for Training & Placements - Over 50k students Trained & Placed. 50+ Computer Courses Offered with 100% Job","166","1064","IT Training, Ahmedabad, CG Road, Python","39","Best IT Training Institute in Nagpur Maharashtra","48","1 Location in Nagpur, 9 Location in Gujarat’s Top Cities","56","Life at TOPS, Nagpur","20","","","","https://www.tops-int.com/it-training-nagpur","","","","","","287092","28622","28622","11.147","","1625","469","3.465","69.364","Normal","6.008","1","0","","583","187","0","99.470","348","157","0","29","22","0","","","","","ec0ad33b9e8420a06fc1a5b445580af0","0.784","","","","","en","1.1","","https://www.tops-int.com/it-training-nagpur","2025-05-26 13:16:03"
"https://www.tops-int.com/ios-app-training-course-online","text/html; charset=UTF-8","200","OK","Indexable","","IOS Training Certification Course Online - TOPS Technologies","60","541","iPhone App Development Course Online with XCode tools, API integration, and Application Deployment on App Store learning with Certification and 100% Job.","153","979","Online iOS Course, IOS Training Certification, Learn iOS","56","iOS Training Course Online","26","Our Facts and Figures","21","Key Highlights","14","","","","https://www.tops-int.com/ios-app-training-course-online","","","","","","224935","23866","23866","9.294","","1500","373","4.021","64.912","Normal","7.207","1","0","","388","187","0","99.470","267","124","0","23","17","0","","","","","cd875b1111ff75eac057bda40923dba7","0.879","","","","","en","1.1","","https://www.tops-int.com/ios-app-training-course-online","2025-05-26 13:16:03"
"https://www.tops-int.com/it-training?category=online-courses","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Top Computer Courses in India – Learn with TOPS Technologies","60","570","Join India’s leading institute for computer courses. Learn coding, design, data science & more. 100% job-focused training. Get certified today.","143","874","","0","","0","","0","","0","","","","https://www.tops-int.com/","","","","","","495798","25622","25622","9.978","","1754","417","4.206","48.607","Hard","3.938","1","0","","190","187","0","99.470","624","422","0","5","5","0","","","","","a0b1831eaaf82fd2e82ad6ab7b29c7c0","0.865","","","","","en","1.1","","https://www.tops-int.com/it-training?category=online-courses","2025-05-26 13:16:03"
"https://www.tops-int.com/generative-ai-course","text/html; charset=UTF-8","200","OK","Indexable","","Generative AI Course & Training | Generative AI - TOPS","54","479","Enroll in our Generative AI Course for certification and 100% job placement assistance. Gain hands-on training and skills to excel in the Generative AI industry!","161","975","Generative AI Course, Gen AI, Gen AI course , Nex Gen AI , Gen AI Training","74","Generative AI Course","20","Our Facts and Figures","21","Key Highlights","14","","","","https://www.tops-int.com/generative-ai-course","","","","","","259201","28781","28781","11.208","","2110","518","4.073","59.883","Fairly Hard","7.945","1","0","","414","187","0","99.470","282","126","0","28","22","0","","","","","349710023598c5dcc7750b8f74afd8fc","0.997","","","","","en","1.1","","https://www.tops-int.com/generative-ai-course","2025-05-26 13:16:03"
"https://www.tops-int.com/java-training-course-online","text/html; charset=UTF-8","200","OK","Indexable","","Java Certification  :  Java Training Course Online with Placement","65","562","✅ Java Training Online with Live Project training in java programming and 100%  Job Placement Assistance at top MNC Companies - ⭐TOPS offers Full Training with Certification and Job","181","1139","Online Java Course and Training","31","Java Training Course Online","27","Our Facts and Figures","21","Key Highlights","14","","","","https://www.tops-int.com/java-training-course-online","","","","","","252325","26069","26069","10.152","","2362","594","3.976","76.508","Fairly Easy","8.125","1","0","","386","187","0","99.470","271","127","0","17","11","0","","","","","ddd7b8f9b71a5e31dfad0fe5ef5843fa","0.549","","","","","en","1.1","","https://www.tops-int.com/java-training-course-online","2025-05-26 13:16:05"
"https://www.tops-int.com/ccna-course","text/html; charset=UTF-8","200","OK","Indexable","","CCNA Course | CCNA Training & Certification - TOPS","50","463","Are you looking for a CCNA Course that offers Cisco Certification Training? Our Institute Provides the ✅ courses & classes for CCNA. So enrol now to learn with our experts!","172","1058","CCNA Course","11","CCNA Course","11","Our Facts and Figures","21","Key Highlights","14","","","","https://www.tops-int.com/ccna-course","","","","","","323701","41083","41083","15.999","","5276","960","5.496","59.877","Fairly Hard","12.709","1","0","","391","187","0","99.470","281","131","0","25","19","0","","","","","b5071e626caf1bdee7f485ab4135a139","0.584","","","","","en","1.1","","https://www.tops-int.com/ccna-course","2025-05-26 13:16:05"
"https://www.tops-int.com/contact-us","text/html; charset=UTF-8","200","OK","Indexable","","Contact us - TOPS Technologies IT Training & Placement Company","62","593","Contact TOPS Technologies for expert IT training, outsourcing projects, and placement solutions. Your trusted partner for all IT-related needs.","143","878","","0","Start Learning from India's Best IT Training Company","52","","0","","0","","","","https://www.tops-int.com/contact-us","","","","","","295746","20585","20585","8.017","","841","226","3.721","60.113","Normal","4.142","1","0","","589","187","0","99.470","258","123","0","62","20","0","","","","","5ff0fd49bacf2973e2661320e81c1b6c","0.324","","","","","en","1.1","","https://www.tops-int.com/contact-us","2025-05-26 13:16:05"
"https://www.tops-int.com/webinar/digitalmarketingwebinar30thmay","text/html; charset=UTF-8","200","OK","Indexable","","Best IT Training &amp; Placement Company in India | Tops Technologies","69","598","","0","0","","0","AI Powered Digital Marketing","28","","0","","0","","","","https://www.tops-int.com/webinar/digitalmarketingwebinar30thmay","","","","","","153767","15702","15702","6.115","","144","38","3.789","48.476","Hard","5.024","1","1","","508","187","0","99.470","249","124","0","6","6","0","","","","","14a44f7cd21f2fcb6b7a4948c9dae8e8","0.293","","","","","en","1.1","","https://www.tops-int.com/webinar/digitalmarketingwebinar30thmay","2025-05-26 13:16:06"
"https://www.tops-int.com/blog/gtu-memorandum-for-student-training-and-placement","text/html; charset=UTF-8","200","OK","Indexable","","TOPS Technologies Signs a Memorandum With GTU for Training","58","569","TOPS Technologies signed a memorandum with GTU for better training programs. The main aim of the collaboration is to enhance the learning experience for students.","162","1037","Memorandum With GTU for Student Training","40","GTU Memorandum for Student Training and Placement","49","Stay Connected","14","","0","","","","https://www.tops-int.com/blog/gtu-memorandum-for-student-training-and-placement","","","","","","179109","19846","19846","7.729","","1151","190","6.058","52.140","Fairly Hard","8.108","1","1","","36","17","0","9.040","316","181","0","12","8","0","","","","","f327e71857f7caad55f688e4b18e883f","0.303","","","","","en","1.1","","https://www.tops-int.com/blog/gtu-memorandum-for-student-training-and-placement","2025-05-26 13:16:06"
"https://www.tops-int.com/css/assets/bootstrap.min.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.058","Fri, 10 Mar 2023 11:49:28 GMT","","","","","1.1","","https://www.tops-int.com/css/assets/bootstrap.min.css","2025-05-26 13:16:06"
"https://www.tops-int.com/js/assets/jquery.min.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.141","Fri, 10 Mar 2023 11:49:28 GMT","","","","","1.1","","https://www.tops-int.com/js/assets/jquery.min.js","2025-05-26 13:16:07"
"https://www.tops-int.com/css/toastr/toastr.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.024","Fri, 10 Mar 2023 11:49:28 GMT","","","","","1.1","","https://www.tops-int.com/css/toastr/toastr.css","2025-05-26 13:16:07"
"https://www.tops-int.com/outsourcing","text/html; charset=UTF-8","200","OK","Indexable","","Become an IT Software Development Expert with Outsourcing Training","66","625","Become an IT software development expert with TOPS Technologies. Learn outsourcing skills, gain industry experience, and build a successful career!","147","929","","0","Quality IT Software Development Services","40","Why Work With Tops Technologies","31","Top-Notch Creative Services For Web, Mobile & Software","54","","","","https://www.tops-int.com/outsourcing","","","","","","205147","19411","19411","7.559","","674","176","3.830","61.111","Normal","5.468","1","0","","564","187","0","99.470","296","159","0","14","14","0","","","","","9b6e7d80077138e060e77233a5c87dba","0.578","","","","","en","1.1","","https://www.tops-int.com/outsourcing","2025-05-26 13:16:06"
"https://www.tops-int.com/images/nsdc.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","7506","7506","7506","2.923","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.110","Fri, 10 Mar 2023 11:49:28 GMT","","","","","1.1","","https://www.tops-int.com/images/nsdc.png","2025-05-26 13:16:07"
"https://www.tops-int.com/designing","text/html; charset=UTF-8","200","OK","Indexable","","Learn Graphic and UI/UX Designing at TOPS Technologies","54","513","Master Graphic and UI/UX Designing at TOPS Technologies. Develop practical skills through hands-on projects and prepare for a successful career in design.","154","973","","0","","0","","0","","0","","","","https://www.tops-int.com/designing","","","","","","183179","16621","16621","6.473","","198","46","4.304","56.766","Fairly Hard","4.569","1","0","","190","187","0","99.470","284","148","0","5","5","0","","","","","32a1da91c4fee0b298c29ca8cc5f1011","0.667","","","","","en","1.1","","https://www.tops-int.com/designing","2025-05-26 13:16:07"
"https://www.tops-int.com/ios-training-course","text/html; charset=UTF-8","200","OK","Indexable","","iOS Certification Course : iOS Development Training Course","58","525","Looking for the ✅ iOS Certification Course? We offer iOS app development courses  with certification and job placement to help you become a developer. Enroll now!","162","1007","iOS Certification Course,  iOS Developer Certification Courses,  iOS Training Course,  iOS Development Training Course","118","iOS Certification Course","24","Our Facts and Figures","21","Key Highlights","14","","","","https://www.tops-int.com/ios-training-course","","","","","","324670","43092","43092","16.782","","6337","1070","5.922","61.568","Normal","14.424","1","0","","398","187","0","99.470","282","130","0","26","20","0","","","","","ac185c77272d12bb35d4d4324690b398","0.927","","","","","en","1.1","","https://www.tops-int.com/ios-training-course","2025-05-26 13:16:06"
"https://www.tops-int.com/c-cplus-training-course","text/html; charset=UTF-8","200","OK","Indexable","","C Language, C++ Programming Course - TOPS Technologies","54","535","Learn C language From Beginning. ⭐TOPS C, C++ Courses for School, College Students and Professionals with Certification & 100% Job - Free Demo Available","152","975","C C++ Training","14","C, C++ Training Course","22","Our Facts and Figures","21","Key Highlights","14","","","","https://www.tops-int.com/c-cplus-training-course","","","","","","313431","39298","39298","15.304","","5266","973","5.412","73.783","Fairly Easy","12.282","1","0","","391","187","0","99.470","281","128","0","25","19","0","","","","","44845e787b8fb250707d804bd2af8cf7","0.886","","","","","en","1.1","","https://www.tops-int.com/c-cplus-training-course","2025-05-26 13:16:07"
"https://www.tops-int.com/live-project-training-php","text/html; charset=UTF-8","200","OK","Indexable","","PHP Live Project Training | Best PHP Project Definitions - TOPS","63","557","Work on Real Live PHP Projects and Get 100% Job on Project Completion- ✅ Project Definitions - Work with Experienced Developers - Govt Certificate - ⭐TOPS Technologies","167","1056","PHP Live Project Training","25","Live Project Training in PHP","28","Our Facts and Figures","21","Key Highlights","14","","","","https://www.tops-int.com/live-project-training-php","","","","","","258867","26450","26450","10.301","","1527","444","3.439","81.791","Easy","6.066","1","0","","406","187","0","99.470","280","126","0","31","25","0","","","","","856dc246c3ba42933abf4ee65188948e","0.610","","","","","en","1.1","","https://www.tops-int.com/live-project-training-php","2025-05-26 13:16:07"
"https://www.tops-int.com/mcsa-certification-training-course","text/html; charset=UTF-8","200","OK","Indexable","","MCSA Certification Training Course - TOPS Technologies","54","505","⭐TOPS is the #1 MCSA Training & Placement Company Includes Basic, Advance With Live Project & Practical with 100% Job Placement Assistance at MNC at 3000+ IT companies - TOPS Technologies","187","1236","","0","MCSA Certification Training Course","34","Our Facts and Figures","21","Key Highlights","14","","","","https://www.tops-int.com/mcsa-certification-training-course","","","","","","257040","25208","25208","9.817","","1131","365","3.099","72.863","Fairly Easy","5.342","1","0","","405","187","0","99.470","275","123","0","32","26","0","","","","","673d540f9e01af8ce61cd255c305f4e0","0.973","","","","","en","1.1","","https://www.tops-int.com/mcsa-certification-training-course","2025-05-26 13:16:08"
"https://www.tops-int.com/images/facebook-f.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","867","867","867","0.338","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.036","Fri, 10 Mar 2023 11:49:28 GMT","","","","","1.1","","https://www.tops-int.com/images/facebook-f.svg","2025-05-26 13:16:09"
"https://www.tops-int.com/linux-training-course","text/html; charset=UTF-8","200","OK","Indexable","","Linux Course| Linux Certification Courses with Placements","57","517","Looking for Linux Course ? ⭐TOPS Technologies offers the ✅ Linux certification course with complete Linux server training & classes with experts. Join us to get a 100% job!","172","1059","Linux Training Course, linux course, linux certification courses, linux full course, best linux course, linux computer course, linux training, best linux training","162","Linux Course","12","Our Facts and Figures","21","Key Highlights","14","","","","https://www.tops-int.com/linux-training-course","","","","","","248812","25508","25508","9.934","","1327","365","3.636","68.499","Normal","6.093","1","0","","404","187","0","99.470","275","123","0","25","19","0","","","","","89eff4c726d1e88837273967a782ccda","1.134","","","","","en","1.1","","https://www.tops-int.com/linux-training-course","2025-05-26 13:16:08"
"https://www.tops-int.com/ethical-hacking-training-course","text/html; charset=UTF-8","200","OK","Indexable","","Ethical Hacking Course - TOPS Technologies","42","395","No.1 Ethical hacking course - ⭐TOPS is a leading Ethical Hacking Institute which offers practice on Live Projects, Coaching by Certified Trainers & 100 Job Assistance!","167","1027","Ethical Hacking Course, ethical hacking institute, ethical hacking training, ethical hacking classes","100","Ethical Hacking Course","22","Our Facts and Figures","21","Key Highlights","14","","","","https://www.tops-int.com/ethical-hacking-training-course","","","","","","327977","42123","42123","16.404","","5613","956","5.871","58.971","Fairly Hard","12.861","1","0","","396","187","0","99.470","284","131","0","31","25","0","","","","","7955f884dfdc8f9a41312b5c8251f662","1.002","","","","","en","1.1","","https://www.tops-int.com/ethical-hacking-training-course","2025-05-26 13:16:08"
"https://www.tops-int.com/python-training-course","text/html; charset=UTF-8","200","OK","Indexable","","Python Certification Course | Python Course |TOPS Technologies","62","573","Python Certification Course -TOPS Technologies Provide Best Python Course For Beginners & Get Python Certification with 100% Job and Live Project-based Learning.","161","1031","Python Certification Course, Python Course with Placement, Python Developer Course, Python Course For Beginners","111","Python Certification Course","27","Our Facts and Figures","21","Key Highlights","14","","","","https://www.tops-int.com/python-training-course","","","","","","332823","41020","41020","15.975","","5649","1005","5.621","66.030","Normal","12.466","1","0","","391","187","0","99.470","285","133","0","25","19","0","","","","","9a3d4fe50e589b8fd76d2b883f66f583","1.163","","","","","en","1.1","","https://www.tops-int.com/python-training-course","2025-05-26 13:16:08"
"https://www.tops-int.com/it-training-nikol","text/html; charset=UTF-8","200","OK","Indexable","","IT Training Courses in Nikol, Ahmedabad | Best Coding classes","61","553","Ahmedabad's top IT Software Training Institute for placements. Over 100k students trained. 50+ computer courses, including coding classes, with 100% placement assistance","169","1083","Coding classes, Coding Course, IT Training, Ahmedabad, Nikol, Python, PHP, Full Stack","85","Ahmedabad's Best IT Training Co Offering Coding Classes, Courses with Over 100k Trained and Placed Students","107","4 Location in Ahmedabad, 9 Location in Gujarat’s Top Cities","59","Life at TOPS, Ahmedabad (Nikol)","31","","","","https://www.tops-int.com/it-training-nikol","","","","","","286407","29186","29186","11.366","","1595","461","3.460","70.085","Fairly Easy","5.952","1","0","","583","187","0","99.470","348","169","0","29","22","0","","","","","564104224764d2287fb406407f895487","0.827","","","","","en","1.1","","https://www.tops-int.com/it-training-nikol","2025-05-26 13:16:09"
"https://www.tops-int.com/webinar/fluterwebinar1stjune","text/html; charset=UTF-8","200","OK","Indexable","","Best IT Training &amp; Placement Company in India | Tops Technologies","69","598","","0","0","","0","How to Create Mobile App with Flutter","37","","0","","0","","","","https://www.tops-int.com/webinar/fluterwebinar1stjune","","","","","","154770","15853","15853","6.174","","208","42","4.952","66.367","Normal","5.195","1","1","","508","187","0","99.470","249","124","0","6","6","0","","","","","478845c7067a00a454d780e3b5e9d45a","0.777","","","","","en","1.1","","https://www.tops-int.com/webinar/fluterwebinar1stjune","2025-05-26 13:16:10"
"https://www.tops-int.com/net-core-course","text/html; charset=UTF-8","200","OK","Indexable","","Best .NET Core Training Course & Classes | 100% MNC Job","55","521","✅ ASP.NET Core Training Certification Course for Student, Final year project and Professionals with 100% Job and Certification ⭐TOPS Technologies","145","913",".NET Core Course","16",".Net Core Course","16","Our Facts and Figures","21","Key Highlights","14","","","","https://www.tops-int.com/net-core-course","","","","","","245715","25588","25588","9.965","","1397","406","3.441","75.867","Fairly Easy","6.236","1","0","","404","187","0","99.470","276","123","0","25","19","0","","","","","8036f675761d41143efc7919186be1c3","1.035","","","","","en","1.1","","https://www.tops-int.com/net-core-course","2025-05-26 13:16:10"
"https://www.tops-int.com/it-training-rajkot","text/html; charset=UTF-8","200","OK","Indexable","","IT Training Courses in Rajkot | Best Coding classes - TOPS","58","512","Best IT Training Institute in Rajkot : Over 100k Students Trained and Placed. Offering 50+ Computer Courses, including Coding Classes, with 100% Placement Assistance.","166","1051","IT Training, Rajkot, Python","27","Rajkot's Best IT Training Co Offering Coding Classes, Courses with Over 100k Trained and Placed Students","104","1 Location in Rajkot, 9 Location in Gujarat’s Top Cities","56","Life at TOPS, Rajkot","20","","","","https://www.tops-int.com/it-training-rajkot","","","","","","289993","28792","28792","11.213","","1662","474","3.506","69.708","Normal","6.023","1","0","","583","187","0","99.470","348","166","0","29","22","0","","","","","9d90e7a79ac028d79f5b45014ae402b5","1.183","","","","","en","1.1","","https://www.tops-int.com/it-training-rajkot","2025-05-26 13:16:09"
"https://www.tops-int.com/images/TOPS-logo.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","7810","7810","7810","3.042","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.028","Fri, 10 Mar 2023 11:49:28 GMT","","","","","1.1","","https://www.tops-int.com/images/TOPS-logo.png","2025-05-26 13:16:11"
"https://www.tops-int.com/data-science-training-course","text/html; charset=UTF-8","200","OK","Indexable","","Data Science Course -  TOPS Technologies","40","375","Our Institute offers the Best Data Science Course, Power Bi Course, & Training in India. Enroll in our Classes to learn Data Science and get 100% Job Placement Assistance!","171","1059","data science course,data science training,data science coaching,data science institutes,data science course training,data science online training,data science course in ahmedabad,data science training in ahmedabad,data science coaching in ahmedabad,data science institutes in ahmedabad,data science course training in ahmedabad,data science online training in ahmedabad","369","Data Science Course","19","Our Facts and Figures","21","Key Highlights","14","","","","https://www.tops-int.com/data-science-training-course","","","","","","300171","40168","40168","15.643","","5306","1001","5.301","57.781","Fairly Hard","13.874","1","0","","396","187","0","99.470","291","134","0","27","21","0","","","","","5dd41e3ed09118f23607c9ac6be593fd","0.573","","","","","en","1.1","","https://www.tops-int.com/data-science-training-course","2025-05-26 13:16:11"
"https://www.tops-int.com/category/news","text/html; charset=UTF-8","200","OK","Indexable","","Latest IT News: Stay Informed with Our Technology Blog","54","498","Stay up-to-date with the latest IT news and trends by reading our technology blog. Get informed and stay ahead in the constantly evolving tech world.","149","923","IT News, News blogs","19","Blogs","5","","0","","0","","","","https://www.tops-int.com/category/news","","","","","","167721","17574","17574","6.844","","299","53","5.642","51.715","Fairly Hard","5.251","1","1","","43","36","0","19.150","310","181","0","5","5","0","","","","","c22eb6222f6806d6c4bf278fc8036cce","0.347","","","","","en","1.1","","https://www.tops-int.com/category/news","2025-05-26 13:16:11"
